,event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,month
158647,2020-10-26 19:38:25+00:00,purchase,892969,2144415933727244688,computers.peripherals.printer,cactus,10.48,1515915625530859522,hBC8Dh5tFG,2020-10-01
57898,2020-10-07 14:13:23+00:00,purchase,3790941,2144415923577028742,computers.peripherals.mouse,rapoo,35.25,1515915625523150351,j2Dn6UhuzJ,2020-10-01
765156,2021-02-08 11:53:11+00:00,purchase,4079420,2144415922427789416,computers.components.videocards,msi,449.51,1515915625602909643,erQ08lCsh3,2021-02-01
56415,2020-10-07 08:35:06+00:00,purchase,3828300,2144415939364389423,electronics.clocks,smarterra,20.95,1515915625509504933,416da0ae-c5ef-4e29-ae01-603ce661472a,2020-10-01
462164,2020-12-18 10:18:32+00:00,purchase,4013582,2144415922528452715,electronics.telephone,sirius,26.98,1515915625564762288,zTZYAaN4HQ,2020-12-01
833466,2021-02-19 13:22:30+00:00,purchase,3828501,2144415927049912542,electronics.video.tv,bbk,87.16,1515915625605257996,PkUYh89bfc,2021-02-01
388931,2020-12-03 08:28:15+00:00,purchase,1003742,2144415925665792187,appliances.kitchen.meat_grinder,panasonic,352.68,1515915625542543861,eeZCZwkRu5,2020-12-01
686553,2021-01-26 17:05:44+00:00,purchase,868207,2144415926806642904,computers.components.power_supply,exegate,40.02,1515915625596534847,kHMr8w3r6W,2021-01-01
330134,2020-11-21 18:03:08+00:00,purchase,4099764,2144415923207929981,auto.accessories.player,pioneer,126.68,1515915625542148714,2intoLbtx1,2020-11-01
263315,2020-11-12 06:03:13+00:00,purchase,1803376,2144415926966026460,computers.components.cpu,amd,53.32,1515915625538412538,vFAgP5eeUi,2020-11-01
762997,2021-02-08 06:43:39+00:00,purchase,4183859,2144415922427789416,computers.components.videocards,msi,205.25,1515915625602773715,dNG0UZsqFT,2021-02-01
152257,2020-10-25 18:35:18+00:00,purchase,1716464,2144415925808398526,appliances.personal.hair_cutter,harizma,50.05,1515915625530451309,djur4wQR37,2020-10-01
317236,2020-11-19 19:14:52+00:00,purchase,4079568,2144415922427789416,computers.components.videocards,asus,124.73,1515915625537190381,UDKuJzPvax,2020-11-01
246594,2020-11-09 19:15:31+00:00,purchase,84499,2144415926445932750,electronics.audio.acoustic,alpine,158.57,1515915625526745760,h5X0Gdj4Tf,2020-11-01
813104,2021-02-16 07:07:46+00:00,purchase,454993,2144415938835907105,appliances.kitchen.grill,acv,15.21,1515915625593577596,X8Z6rGkWqf,2021-02-01
317131,2020-11-19 18:59:21+00:00,purchase,864114,2144415924751433893,computers.notebook,mobilepc,23.33,1515915625541394355,UmeFKd9Kyn,2020-11-01
317678,2020-11-19 20:27:47+00:00,purchase,3642540,2144415925011480748,stationery.cartrige,hp,26.19,1515915625536772008,56BveS6DqD,2020-11-01
576696,2021-01-09 19:45:22+00:00,purchase,248096,2144415951435596674,construction.tools.saw,metabo,128.79,1515915625591218303,YUslG9boUu,2021-01-01
237272,2020-11-08 13:43:03+00:00,purchase,1008716,2144415922092245087,computers.peripherals.joystick,saitek,155.1,1515915625536971565,XWZQOEHGvG,2020-11-01
217773,2020-11-05 11:33:19+00:00,purchase,3642540,2144415925011480748,stationery.cartrige,hp,26.19,1515915625535668877,Oke0nvwqij,2020-11-01
665768,2021-01-23 13:15:24+00:00,purchase,4154414,2144415922427789416,computers.components.videocards,gigabyte,202.67,1515915625595130905,wNCIpfTOLC,2021-01-01
860504,2021-02-24 13:00:57+00:00,purchase,893196,2144415922427789416,computers.components.videocards,sapphire,214.1,1515915625609130385,QmwikR2csU,2021-02-01
839777,2021-02-20 16:27:07+00:00,purchase,597566,2144415926806642904,computers.components.power_supply,zalman,122.16,1515915625607800341,8TBalfVFet,2021-02-01
878795,2021-02-27 18:02:42+00:00,purchase,942339,2144415926966026460,computers.components.cpu,amd,56.27,1515915625610464757,J7fcGNq56h,2021-02-01
773061,2021-02-09 15:09:31+00:00,purchase,630863,2144415925011480748,stationery.cartrige,nv-print,17.62,1515915625567656414,q15vD5b8Nr,2021-02-01
317221,2020-11-19 19:12:13+00:00,purchase,885572,2144415925011480748,stationery.cartrige,nv-print,21.21,1515915625541399907,zGOLHHQNdR,2020-11-01
597715,2021-01-12 21:46:16+00:00,purchase,1271550,2144415924424278172,electronics.audio.acoustic,edifier,84.89,1515915625592474964,STMcRxeu0k,2021-01-01
857552,2021-02-23 23:12:44+00:00,purchase,4102739,2144415922427789416,computers.components.videocards,msi,294.41,1515915625608939386,vFJ3x5csND,2021-02-01
293803,2020-11-16 17:45:36+00:00,purchase,1645483,2144415926445932750,electronics.audio.acoustic,pioneer,49.14,1515915625540136880,yGhEyIoC2w,2020-11-01
723125,2021-02-01 17:59:37+00:00,purchase,1007253,2144415923207929981,auto.accessories.player,prology,134.46,1515915625599514671,EQ9JsiwcSH,2021-02-01
756939,2021-02-07 07:19:46+00:00,purchase,124712,2144415924424278172,electronics.audio.acoustic,edifier,204.79,1515915625593147719,SxHE0Zv7aM,2021-02-01
290379,2020-11-16 09:34:31+00:00,purchase,4101476,2144415923207929981,auto.accessories.player,kenwood,93.43,1515915625539228856,bQsGJFOP6a,2020-11-01
672988,2021-01-24 16:34:10+00:00,purchase,893196,2144415922427789416,computers.components.videocards,sapphire,214.1,1515915625596482712,KTY6kmibcc,2021-01-01
787993,2021-02-11 22:15:21+00:00,purchase,469425,2144415925011480748,stationery.cartrige,panasonic,36.35,1515915625604314816,5ys1VAXMVp,2021-02-01
220646,2020-11-05 18:59:32+00:00,purchase,3581572,2144415924491387038,computers.components.motherboard,asrock,64.97,1515915625531303178,MFevzqBuJo,2020-11-01
190779,2020-11-01 08:15:51+00:00,purchase,1666809,2144415923107266682,computers.peripherals.printer,brother,414.68,1515915625531900311,4MjaTn80I7,2020-11-01
354919,2020-11-26 09:57:59+00:00,purchase,1154498,2144415922016747613,computers.peripherals.wifi,keenetic,130.0,1515915625544021043,JXTfUgLdcv,2020-11-01
781285,2021-02-10 19:55:56+00:00,purchase,840623,2144415924491387038,computers.components.motherboard,asus,82.33,1515915625603840072,lHUFQYGVeM,2021-02-01
408473,2020-12-07 17:05:05+00:00,purchase,1008716,2144415922092245087,computers.peripherals.joystick,saitek,155.1,1515915625542199639,EKSDYs3twz,2020-12-01
762883,2021-02-08 06:23:03+00:00,purchase,893196,2144415922427789416,computers.components.videocards,sapphire,214.1,1515915625602773715,dNG0UZsqFT,2021-02-01
797359,2021-02-13 14:24:34+00:00,purchase,906615,2144415926806642904,computers.components.power_supply,thermaltake,51.24,1515915625605054644,go80Q1P74X,2021-02-01
762994,2021-02-08 06:43:39+00:00,purchase,4078916,2144415922427789416,computers.components.videocards,sapphire,415.54,1515915625602773715,dNG0UZsqFT,2021-02-01
582146,2021-01-10 17:14:25+00:00,purchase,4102057,2144415922427789416,computers.components.videocards,msi,203.29,1515915625579703305,wVcs6BQs4K,2021-01-01
592566,2021-01-12 08:21:34+00:00,purchase,13327,2144415925086978222,computers.peripherals.scanner,epson,164.33,1515915625592175493,5N1gWhb4ST,2021-01-01
259408,2020-11-11 14:49:58+00:00,purchase,4079420,2144415922427789416,computers.components.videocards,msi,449.51,1515915625537999341,IxaEZZ9eBP,2020-11-01
276635,2020-11-14 07:25:50+00:00,purchase,3642540,2144415925011480748,stationery.cartrige,hp,26.19,1515915625539034824,zs2EfX7Uft,2020-11-01
771010,2021-02-09 09:52:06+00:00,purchase,4078926,2144415922427789416,computers.components.videocards,palit,456.51,1515915625594889077,k2Z1wwwga0,2021-02-01
506716,2020-12-26 17:17:16+00:00,purchase,876659,2144415922427789416,computers.components.videocards,msi,210.68,1515915625565477424,BIy3oDxhSs,2020-12-01
526064,2020-12-30 13:53:57+00:00,purchase,4027952,2144415922662670447,computers.ebooks,pocketbook,257.87,1515915625568650760,LikOm1Qn5T,2020-12-01
293314,2020-11-16 16:41:45+00:00,purchase,137302,2144415924491387038,computers.components.motherboard,asus,55.16,1515915625538815169,r6TxUNEawT,2020-11-01
565921,2021-01-08 05:27:17+00:00,purchase,4101569,2144415922427789416,computers.components.videocards,asus,482.52,1515915625573952376,9XfelJoin3,2021-01-01
325958,2020-11-21 05:13:11+00:00,purchase,4100427,2144415923207929981,auto.accessories.player,kenwood,104.86,1515915625541902410,xijcf6D1Kk,2020-11-01
103300,2020-10-17 10:32:06+00:00,purchase,462239,2144415923107266682,computers.peripherals.printer,brother,144.51,1515915625379210214,X42EKSFD8k,2020-10-01
71980,2020-10-10 21:43:20+00:00,purchase,4279,2144415922360680550,computers.peripherals.camera,logitech,26.46,1515915625524526524,5pyW4L21rR,2020-10-01
368105,2020-11-29 04:20:02+00:00,purchase,193876,2144415927452565738,appliances.sewing_machine,janome,236.08,1515915625545996108,FT0fR0GaHq,2020-11-01
794175,2021-02-13 01:33:29+00:00,purchase,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625604758458,np8SYOYpFZ,2021-02-01
163336,2020-10-27 14:27:13+00:00,purchase,1019171,2144415924424278172,electronics.audio.acoustic,crown,42.79,1515915625531149280,wY1cwzfl8d,2020-10-01
700834,2021-01-29 01:11:28+00:00,purchase,3966169,2144415922427789416,computers.components.videocards,gigabyte,403.46,1515915625598210308,8b88EPaXik,2021-01-01
292155,2020-11-16 13:52:21+00:00,purchase,4099764,2144415923207929981,auto.accessories.player,pioneer,126.68,1515915625537849895,439BmsVBx8,2020-11-01
570493,2021-01-08 19:25:52+00:00,purchase,4101692,2144415922528452715,electronics.telephone,sirius,24.13,1515915625582621719,kgc9Lgmx2H,2021-01-01
803690,2021-02-14 15:59:05+00:00,purchase,4079566,2144415922427789416,computers.components.videocards,msi,490.54,1515915625605461100,p0QZDwmeB4,2021-02-01
857473,2021-02-23 22:40:05+00:00,purchase,3550548,2144415922427789416,computers.components.videocards,palit,226.84,1515915625608935847,AB0rGYXO7e,2021-02-01
277085,2020-11-14 08:49:11+00:00,purchase,1723799,2144415922016747613,computers.peripherals.wifi,keenetic,104.6,1515915625539212069,NaRLjrfHJy,2020-11-01
804165,2021-02-14 17:19:43+00:00,purchase,1508533,2144415926697590997,computers.desktop,trust,41.08,1515915625604175669,NmxiJ2wbur,2021-02-01
727438,2021-02-02 11:09:50+00:00,purchase,3581574,2144415924491387038,computers.components.motherboard,asus,88.52,1515915625591659523,F6ohHpTTBU,2021-02-01
354288,2020-11-26 07:53:39+00:00,purchase,248096,2144415951435596674,construction.tools.saw,metabo,128.79,1515915625401563973,f21e0e74-af78-4118-a6e0-d6651d96b242,2020-11-01
415436,2020-12-09 07:24:32+00:00,purchase,1821505,2144415926403989709,auto.accessories.player,hyundai,46.98,1515915625555663032,HVnIbA6aJD,2020-12-01
158244,2020-10-26 18:29:24+00:00,purchase,137302,2144415924491387038,computers.components.motherboard,asus,55.16,1515915625530822588,k22XZPYAcz,2020-10-01
784390,2021-02-11 10:50:04+00:00,purchase,4079061,2144415922427789416,computers.components.videocards,powercolor,399.48,1515915625572454077,UEpIzkMcbD,2021-02-01
809937,2021-02-15 15:36:31+00:00,purchase,4078916,2144415922427789416,computers.components.videocards,sapphire,415.54,1515915625605683112,2k3x3lc6Sv,2021-02-01
99627,2020-10-16 15:12:10+00:00,purchase,4279,2144415922360680550,computers.peripherals.camera,logitech,26.46,1515915625526788384,o8fV4ogoLF,2020-10-01
880795,2021-02-28 07:41:21+00:00,purchase,3978919,2144415922427789416,computers.components.videocards,msi,880.78,1515915625610713854,Rx5UeZLisT,2021-02-01
798773,2021-02-13 18:23:49+00:00,purchase,1586512,2144415926932472027,computers.components.cooler,aerocool,18.76,1515915625603847709,ZLmmFd3I5q,2021-02-01
228809,2020-11-07 06:46:33+00:00,purchase,454993,2144415938835907105,appliances.kitchen.grill,acv,15.21,1515915625536553062,FIAUqqpnau,2020-11-01
353858,2020-11-26 06:31:31+00:00,purchase,1803710,2144415922016747613,computers.peripherals.wifi,mikrotik,54.89,1515915625543903423,fKajWhZTsc,2020-11-01
197711,2020-11-02 10:39:16+00:00,purchase,3760251,2144415923107266682,computers.peripherals.printer,hp,94.41,1515915625533590838,zwl7crUq98,2020-11-01
297949,2020-11-17 09:37:47+00:00,purchase,1306429,2144415924684325027,electronics.audio.headphone,jbl,113.11,1515915625536653320,VV5daH3TkD,2020-11-01
79743,2020-10-12 16:07:47+00:00,purchase,1168166,2144415927049912542,electronics.video.tv,starwind,105.87,1515915625524863168,Ckbb8VhAUk,2020-10-01
710925,2021-01-30 18:14:22+00:00,purchase,3977213,2144415922427789416,computers.components.videocards,palit,839.75,1515915625598785688,2HW2qNfzf5,2021-01-01
796460,2021-02-13 11:16:28+00:00,purchase,4079559,2144415922427789416,computers.components.videocards,msi,624.62,1515915625604147242,qJQwuCwfAw,2021-02-01
756168,2021-02-07 02:35:14+00:00,purchase,4079301,2144415922427789416,computers.components.videocards,sapphire,200.35,1515915625601579158,UrgkcsrOv0,2021-02-01
584506,2021-01-11 04:58:31+00:00,purchase,1724233,2144415923207929981,auto.accessories.player,jvc,47.94,1515915625591720546,VaNKkwLMic,2021-01-01
48036,2020-10-05 12:24:06+00:00,purchase,3606492,2144415924491387038,computers.components.motherboard,asrock,81.14,1515915625520191157,R0VuCwV3bv,2020-10-01
120922,2020-10-20 10:18:56+00:00,purchase,1804316,2144415922872385653,electronics.tablet,irbis,127.08,1515915625528252103,u3glnTURqY,2020-10-01
683795,2021-01-26 09:58:37+00:00,purchase,224302,2144415924751433893,computers.notebook,palmexx,28.1,1515915625597269341,GHqpJaCkOt,2021-01-01
371364,2020-11-29 18:02:29+00:00,purchase,651080,2144415928006213881,computers.notebook,crown,37.59,1515915625546241705,0zAPBnbEnR,2020-11-01
292174,2020-11-16 13:54:48+00:00,purchase,4099764,2144415923207929981,auto.accessories.player,pioneer,126.68,1515915625537849895,439BmsVBx8,2020-11-01
368537,2020-11-29 07:23:10+00:00,purchase,4099764,2144415923207929981,auto.accessories.player,pioneer,126.68,1515915625539234362,93GsfFDgjT,2020-11-01
508278,2020-12-27 00:22:03+00:00,purchase,1428319,2144415941352489571,electronics.tablet,samsung,16.67,1515915625566305269,VoEpnNefSq,2020-12-01
540943,2021-01-03 13:36:22+00:00,purchase,3828462,2144415924684325027,electronics.audio.headphone,steelseries,201.33,1515915625572277840,smbJxMdFk2,2021-01-01
261060,2020-11-11 18:17:33+00:00,purchase,3828913,2144415924491387038,computers.components.motherboard,gigabyte,72.52,1515915625538189543,miWzVEMXXt,2020-11-01
318942,2020-11-20 05:25:48+00:00,purchase,3804563,2144415926966026460,computers.components.cpu,intel,97.35,1515915625529563809,l9AaSbC5ey,2020-11-01
679595,2021-01-25 16:21:18+00:00,purchase,58307,2144415922427789416,computers.components.videocards,gigabyte,48.3,1515915625597017186,oQIGlZgquH,2021-01-01
610904,2021-01-14 21:10:04+00:00,purchase,942339,2144415926966026460,computers.components.cpu,amd,56.27,1515915625592477987,AMqUCQNOer,2021-01-01
750651,2021-02-06 05:37:56+00:00,purchase,4099764,2144415923207929981,auto.accessories.player,pioneer,126.68,1515915625598931145,cy5oTHkGiO,2021-02-01
600176,2021-01-13 10:21:42+00:00,purchase,4079422,2144415922427789416,computers.components.videocards,gigabyte,418.48,1515915625592623412,PhfBxioFhj,2021-01-01
372221,2020-11-29 21:38:41+00:00,purchase,788861,2144415926185885895,construction.tools.drill,p.i.t.,59.44,1515915625546266814,SFIuoTk8eH,2020-11-01
803667,2021-02-14 15:55:07+00:00,purchase,1508533,2144415926697590997,computers.desktop,trust,41.08,1515915625604175669,4WzA7ouD33,2021-02-01
106354,2020-10-17 23:30:27+00:00,purchase,892102,2144415922662670447,computers.ebooks,digma,67.27,1515915625527294941,ZnIayqLmIb,2020-10-01
427585,2020-12-11 16:23:43+00:00,purchase,4079420,2144415922427789416,computers.components.videocards,msi,449.51,1515915625542161419,J9VYQXCD1y,2020-12-01
622264,2021-01-16 18:28:41+00:00,purchase,1795171,2144415922360680550,computers.peripherals.camera,canyon,39.75,1515915625593860061,lHGfXv8dCK,2021-01-01
853150,2021-02-23 06:25:20+00:00,purchase,3620813,2144415929943982381,electronics.audio.microphone,ritmix,52.49,1515915625608665502,hfIYmN3cp4,2021-02-01
552194,2021-01-05 14:52:24+00:00,purchase,4155383,2144415922427789416,computers.components.videocards,powercolor,251.4,1515915625573157677,ufME4qvz3T,2021-01-01
490728,2020-12-23 11:24:07+00:00,purchase,13327,2144415925086978222,computers.peripherals.scanner,epson,164.33,1515915625567481544,M9ajCxON4b,2020-12-01
479981,2020-12-21 15:52:11+00:00,purchase,4078916,2144415922427789416,computers.components.videocards,sapphire,415.54,1515915625566326919,lyDztC4OlY,2020-12-01
472335,2020-12-20 11:15:50+00:00,purchase,3961720,2144415922427789416,computers.components.videocards,msi,572.57,1515915625561676020,fp9b2qFxQb,2020-12-01
372214,2020-11-29 21:37:54+00:00,purchase,788861,2144415926185885895,construction.tools.drill,p.i.t.,59.44,1515915625546266814,SFIuoTk8eH,2020-11-01
560999,2021-01-07 07:19:55+00:00,purchase,4155383,2144415922427789416,computers.components.videocards,powercolor,251.4,1515915625573761280,kcRfxs3PGB,2021-01-01
658547,2021-01-22 09:01:48+00:00,purchase,3964980,2144415922427789416,computers.components.videocards,palit,609.6,1515915625595803291,LyczAjTphe,2021-01-01
101582,2020-10-16 23:21:02+00:00,purchase,8096,2144415925011480748,stationery.cartrige,hp,21.35,1515915625526916238,HEBE0l5U4o,2020-10-01
704053,2021-01-29 14:30:09+00:00,purchase,3660474,2144415924491387038,computers.components.motherboard,asrock,91.19,1515915625591659523,F6ohHpTTBU,2021-01-01
313534,2020-11-19 09:46:41+00:00,purchase,8093,2144415925011480748,stationery.cartrige,hp,23.17,1515915625541166729,zVKvx7wXgm,2020-11-01
354903,2020-11-26 09:55:23+00:00,purchase,1507368,2144415922016747613,computers.peripherals.wifi,keenetic,172.86,1515915625544021043,JXTfUgLdcv,2020-11-01
710543,2021-01-30 17:18:00+00:00,purchase,3977213,2144415922427789416,computers.components.videocards,palit,839.75,1515915625598785688,JWZmlh6Tco,2021-01-01
882636,2021-02-28 14:05:34+00:00,purchase,4079420,2144415922427789416,computers.components.videocards,msi,449.51,1515915625610857612,jaWGpsDzlq,2021-02-01
753978,2021-02-06 16:02:27+00:00,purchase,942629,2144415941025333850,electronics.tablet,sirius,17.57,1515915625600902894,Ms6nUp2CqT,2021-02-01
856233,2021-02-23 16:55:32+00:00,purchase,4102739,2144415922427789416,computers.components.videocards,msi,294.41,1515915625608857123,s6rT2Wskst,2021-02-01
306059,2020-11-18 10:08:10+00:00,purchase,333675,2144415926445932750,electronics.audio.acoustic,kenwood,44.71,1515915625539835088,JoGWF5mfsV,2020-11-01
54077,2020-10-06 17:01:38+00:00,purchase,523117,2144415924491387038,computers.components.motherboard,asrock,73.81,1515915625516769072,W5yzLjW0uk,2020-10-01
573795,2021-01-09 11:45:01+00:00,purchase,136700,2144415924491387038,computers.components.motherboard,asrock,77.73,1515915625572653249,rNvG7GCcQB,2021-01-01
672942,2021-01-24 16:27:53+00:00,purchase,4154236,2144415922427789416,computers.components.videocards,palit,187.78,1515915625596645659,nDIqigx58D,2021-01-01
483076,2020-12-22 06:26:36+00:00,purchase,4079422,2144415922427789416,computers.components.videocards,gigabyte,418.48,1515915625566326919,uHafbLiESg,2020-12-01
146090,2020-10-24 15:27:13+00:00,purchase,1008592,2144415926806642904,computers.components.power_supply,exegate,36.79,1515915625521394012,SlYThA9FI0,2020-10-01
665532,2021-01-23 12:28:56+00:00,purchase,4155383,2144415922427789416,computers.components.videocards,powercolor,251.4,1515915625596225536,vkHWmpfoFY,2021-01-01
259415,2020-11-11 14:50:18+00:00,purchase,4099648,2144415922427789416,computers.components.videocards,palit,259.38,1515915625538185093,IIdVVQBrUz,2020-11-01
388938,2020-12-03 08:30:14+00:00,purchase,1003742,2144415925665792187,appliances.kitchen.meat_grinder,panasonic,352.68,1515915625542543861,eeZCZwkRu5,2020-12-01
499392,2020-12-25 06:05:36+00:00,purchase,4099648,2144415922427789416,computers.components.videocards,palit,259.38,1515915625568177551,qVBycppbDP,2020-12-01
397720,2020-12-05 04:46:34+00:00,purchase,3791400,2144415926966026460,computers.components.cpu,amd,381.46,1515915625548745647,1598wmnxNe,2020-12-01
625817,2021-01-17 12:04:21+00:00,purchase,799067,2144415923107266682,computers.peripherals.printer,canon,82.97,1515915625592861404,egjVmm5iw0,2021-01-01
59816,2020-10-08 02:20:17+00:00,purchase,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625522991213,8gC3BpP2Ml,2020-10-01
450261,2020-12-16 03:43:03+00:00,purchase,1666930,2144415922528452715,electronics.telephone,sirius,19.92,1515915625563721753,TLVKPlQZHo,2020-12-01
188059,2020-10-31 16:33:30+00:00,purchase,252618,2144415922427789416,computers.components.videocards,asus,75.73,1515915625532015143,TT0r5KkEd7,2020-10-01
475363,2020-12-20 20:51:47+00:00,purchase,598876,2144415923107266682,computers.peripherals.printer,xerox,256.46,1515915625545918080,yKO9gzgPR2,2020-12-01
431449,2020-12-12 13:53:39+00:00,purchase,3759997,2144415923107266682,computers.peripherals.printer,canon,192.86,1515915625528445364,MtJ6TzCHet,2020-12-01
688621,2021-01-27 01:30:54+00:00,purchase,743182,2144415935631458761,construction.tools.soldering,kada,65.08,1515915625594865117,Efi8nSckSa,2021-01-01
504075,2020-12-26 06:49:39+00:00,purchase,3828462,2144415924684325027,electronics.audio.headphone,steelseries,201.33,1515915625568890514,A1QWl9d2VS,2020-12-01
538423,2021-01-02 23:56:16+00:00,purchase,3715213,2144415922738167921,computers.components.cdrw,gembird,21.83,1515915625572092368,EwAjAksJqO,2021-01-01
353326,2020-11-26 03:02:50+00:00,purchase,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625543873006,kTgH8BnmJ3,2020-11-01
264587,2020-11-12 09:24:48+00:00,purchase,1044616,2144415924751433893,computers.notebook,mobilepc,22.22,1515915625538489013,P7s9zFDZCL,2020-11-01
787509,2021-02-11 20:06:00+00:00,purchase,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625602547778,Gs02kdJ54W,2021-02-01
797293,2021-02-13 14:13:55+00:00,purchase,1413340,2144415926966026460,computers.components.cpu,amd,137.63,1515915625605054644,go80Q1P74X,2021-02-01
294917,2020-11-16 20:17:04+00:00,purchase,1895739,2144415922587172973,electronics.telephone,samsung,28.08,1515915625539279532,AaBV2VeVO4,2020-11-01
230862,2020-11-07 13:14:09+00:00,purchase,29723,2144415925229584562,electronics.telephone,gigaset,32.54,1515915625536680384,Nunh1vmcvR,2020-11-01
609398,2021-01-14 16:24:22+00:00,purchase,4154414,2144415922427789416,computers.components.videocards,gigabyte,202.67,1515915625592929984,HEtlE64px8,2021-01-01
295460,2020-11-16 22:38:18+00:00,purchase,4099764,2144415923207929981,auto.accessories.player,pioneer,126.68,1515915625538351352,2Rw3ONPhdj,2020-11-01
485004,2020-12-22 11:51:40+00:00,purchase,4154823,2144415929331613981,appliances.steam_cleaner,kitfort,191.43,1515915625567027082,GDe5W17bOv,2020-12-01
115655,2020-10-19 13:29:47+00:00,purchase,3616976,2144415924021624977,electronics.tablet,samsung,57.13,1515915625526914687,nQcmJrSx1g,2020-10-01
717180,2021-01-31 19:07:50+00:00,purchase,3961719,2144415922427789416,computers.components.videocards,asus,600.6,1515915625596906644,dEKMWEeCuJ,2021-01-01
288277,2020-11-16 01:31:47+00:00,purchase,1785245,2144415925011480748,stationery.cartrige,canon,43.11,1515915625531165354,b0iejNz3rk,2020-11-01
572952,2021-01-09 09:22:38+00:00,purchase,1282233,2144415924751433893,computers.notebook,topon,45.56,1515915625590966262,ksfxC1cbjE,2021-01-01
647510,2021-01-20 14:15:02+00:00,purchase,4279,2144415922360680550,computers.peripherals.camera,logitech,26.46,1515915625570049540,Hzx2iKhnIO,2021-01-01
679700,2021-01-25 16:38:02+00:00,purchase,58307,2144415922427789416,computers.components.videocards,gigabyte,48.3,1515915625597017186,oQIGlZgquH,2021-01-01
570511,2021-01-08 19:27:37+00:00,purchase,4100254,2144415922427789416,computers.components.videocards,asus,187.29,1515915625579292757,EWIMSkgLCi,2021-01-01
704710,2021-01-29 16:21:28+00:00,purchase,885572,2144415925011480748,stationery.cartrige,nv-print,21.21,1515915625598423104,osyxoGmJut,2021-01-01
548374,2021-01-04 19:51:36+00:00,purchase,893196,2144415922427789416,computers.components.videocards,sapphire,214.1,1515915625572601819,8txOD1XxGW,2021-01-01
531215,2021-01-01 08:53:16+00:00,purchase,1578612,2144415922872385653,electronics.tablet,xiaomi,284.3,1515915625524630866,T2Svx7KVt0,2021-01-01
627918,2021-01-17 17:36:52+00:00,purchase,846904,2144415922016747613,computers.peripherals.wifi,huawei,149.05,1515915625594188803,9Xx9bU7xAh,2021-01-01
236969,2020-11-08 13:03:26+00:00,purchase,3760003,2144415923107266682,computers.peripherals.printer,canon,322.57,1515915625537032857,zLHT4OBwZM,2020-11-01
724948,2021-02-02 02:45:48+00:00,purchase,3660474,2144415924491387038,computers.components.motherboard,asrock,91.19,1515915625591659523,F6ohHpTTBU,2021-02-01
494360,2020-12-24 05:17:06+00:00,purchase,3791509,2144415922427789416,computers.components.videocards,palit,466.52,1515915625547812769,NyHTEFANzo,2020-12-01
412244,2020-12-08 13:20:43+00:00,purchase,1007392,2144415923014991993,auto.accessories.videoregister,inspector,245.29,1515915625555872974,oFI06mHVxf,2020-12-01
354502,2020-11-26 08:28:30+00:00,purchase,3642540,2144415925011480748,stationery.cartrige,hp,26.19,1515915625538998695,rgPk9K8kNJ,2020-11-01
627411,2021-01-17 16:20:21+00:00,purchase,846904,2144415922016747613,computers.peripherals.wifi,huawei,149.05,1515915625594188803,2DyhYXv1Nb,2021-01-01
395024,2020-12-04 12:56:57+00:00,purchase,4079501,2144415923207929981,auto.accessories.player,pioneer,115.71,1515915625546773409,T6dI9qrsX5,2020-12-01
600170,2021-01-13 10:20:46+00:00,purchase,4079422,2144415922427789416,computers.components.videocards,gigabyte,418.48,1515915625592623412,PhfBxioFhj,2021-01-01
738458,2021-02-04 06:03:43+00:00,purchase,884031,2144415928845074703,computers.notebook,batterika,20.95,1515915625600394550,zrQkQ2xPUD,2021-02-01
839968,2021-02-20 16:57:38+00:00,purchase,4102749,2144415927049912542,electronics.video.tv,hyundai,134.76,1515915625601252927,h4qKDIhKfI,2021-02-01
750360,2021-02-06 03:50:27+00:00,purchase,4101567,2144415922427789416,computers.components.videocards,msi,274.4,1515915625592745241,Vcypl6fidN,2021-02-01
171407,2020-10-28 19:45:42+00:00,purchase,866333,2144415927611949295,electronics.audio.acoustic,greenconnect,9.59,1515915625528226905,hNreEDwLB0,2020-10-01
592065,2021-01-12 06:50:13+00:00,purchase,3828270,2144415922528452715,electronics.telephone,sirius,30.54,1515915625592145375,pXBlvLorKG,2021-01-01
425804,2020-12-11 09:54:28+00:00,purchase,4102053,2144415922427789416,computers.components.videocards,msi,218.98,1515915625560105759,gzNAi5l1Qj,2020-12-01
192689,2020-11-01 14:32:03+00:00,purchase,1013353,2144415925011480748,stationery.cartrige,cactus,23.16,1515915625533245805,ssUOjlqtu1,2020-11-01
47668,2020-10-05 11:22:49+00:00,purchase,665679,2144415923107266682,computers.peripherals.printer,pantum,132.87,1515915625522568906,hyFWOJiwqi,2020-10-01
316007,2020-11-19 15:56:01+00:00,purchase,4079100,2144415922427789416,computers.components.videocards,gigabyte,444.51,1515915625541323849,IaRnvHUmR3,2020-11-01
851648,2021-02-22 18:45:01+00:00,purchase,4154414,2144415922427789416,computers.components.videocards,gigabyte,202.67,1515915625608525963,LHJ46YePiF,2021-02-01
882679,2021-02-28 14:12:27+00:00,purchase,3791509,2144415922427789416,computers.components.videocards,palit,466.52,1515915625610872455,MsB4gluDjg,2021-02-01
