,event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,month
759004,2021-02-07 12:59:24+00:00,view,1017163,2144415924491387038,computers.components.motherboard,gigabyte,48.27,1515915625601487557,ZIoKrCee8V,2021-02-01
323129,2020-11-20 15:41:27+00:00,view,3828419,2144415926966026460,computers.components.cpu,intel,177.79,1515915625539397019,ZI98n2M0y2,2020-11-01
675807,2021-01-25 07:05:18+00:00,view,3829445,2144415922427789416,computers.components.videocards,gigabyte,591.59,1515915625596222123,SXPLbE3Ybs,2021-01-01
704508,2021-01-29 15:48:14+00:00,cart,3755038,2144415922528452715,electronics.telephone,sirius,23.48,1515915625520756318,ed09PanTjn,2021-01-01
866201,2021-02-25 12:54:15+00:00,cart,4154234,2144415924491387038,computers.components.motherboard,msi,72.98,1515915625609480528,ADly7tebSt,2021-02-01
688406,2021-01-26 23:01:30+00:00,cart,4100254,2144415922427789416,computers.components.videocards,asus,187.29,1515915625595764464,whhwQMhfyQ,2021-01-01
726744,2021-02-02 09:20:30+00:00,view,3830154,2144415927519674604,appliances.environment.air_heater,polaris,81.84,1515915625599717010,jmy1AdKQi5,2021-02-01
738584,2021-02-04 06:37:32+00:00,cart,852559,2144415922285183076,electronics.camera.video,rekam,110.63,1515915625600420653,0h162CfFk6,2021-02-01
31710,2020-10-01 17:18:30+00:00,view,4079420,2144415922427789416,computers.components.videocards,msi,449.51,1515915625521489867,wXrvyto0K7,2020-10-01
797419,2021-02-13 14:32:05+00:00,view,839490,2144415926697590997,computers.desktop,smartbuy,20.21,1515915625604824390,nAvwcFamn5,2021-02-01
354993,2020-11-26 10:11:36+00:00,cart,391443,2144415925229584562,electronics.telephone,panasonic,83.67,1515915625543273917,TcooEXAxKD,2020-11-01
346463,2020-11-24 17:29:00+00:00,view,4079421,2144415922427789416,computers.components.videocards,gigabyte,479.51,1515915625543291276,MkF2QATEox,2020-11-01
91234,2020-10-15 07:35:50+00:00,view,1682319,2144415922587172973,electronics.telephone,spigen,18.43,1515915625523977856,27GzE0FA3M,2020-10-01
129139,2020-10-21 16:07:53+00:00,view,1625963,2144415926445932750,electronics.audio.acoustic,e.o.s,71.52,1515915625526774142,zRHpNWhr3W,2020-10-01
641110,2021-01-19 16:07:15+00:00,view,4013522,2144415923107266682,computers.peripherals.printer,epson,229.38,1515915625594932191,Wq4uunUH1a,2021-01-01
154944,2020-10-26 09:24:03+00:00,view,4101570,2144415922427789416,computers.components.videocards,asus,521.56,1515915625450328730,fLt1hLmasO,2020-10-01
770021,2021-02-09 07:10:09+00:00,view,3804563,2144415926966026460,computers.components.cpu,intel,97.35,1515915625603180074,PP2yeOPioE,2021-02-01
802421,2021-02-14 12:15:56+00:00,view,4101567,2144415922427789416,computers.components.videocards,msi,274.4,1515915625605396668,6EwshQR8xx,2021-02-01
659387,2021-01-22 11:19:55+00:00,view,775476,2144415928845074703,computers.notebook,topon,16.83,1515915625595875786,VxNcvEB0uD,2021-01-01
521490,2020-12-29 13:09:13+00:00,view,4099764,2144415923207929981,auto.accessories.player,pioneer,126.68,1515915625570111400,MrGUAeLIM2,2020-12-01
211601,2020-11-04 12:01:11+00:00,view,1530423,2144415973380194812,computers.components.hdd,toshiba,60.06,1515915625534627558,l1OnhBIY8c,2020-11-01
366376,2020-11-28 15:59:12+00:00,cart,4099834,2144415922427789416,computers.components.videocards,msi,471.52,1515915625542980726,Gyh75PdedS,2020-11-01
635543,2021-01-18 19:56:55+00:00,view,3961719,2144415922427789416,computers.components.videocards,asus,600.6,1515915625594650480,qrLi8Acku4,2021-01-01
353040,2020-11-25 22:39:46+00:00,view,245481,2144415925665792187,appliances.kitchen.meat_grinder,bosch,198.62,1515915625543845378,OAYE5K9xmG,2020-11-01
193858,2020-11-01 17:46:31+00:00,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625533339635,QHaqUsiO9h,2020-11-01
716391,2021-01-31 16:57:15+00:00,view,564621,2144415935631458761,construction.tools.soldering,lukey,72.38,1515915625599138683,Ll8FkHxi4p,2021-01-01
174981,2020-10-29 12:14:56+00:00,view,306510,2144415925229584562,electronics.telephone,panasonic,78.89,1515915625531545699,E6aWckXT9E,2020-10-01
361149,2020-11-27 13:24:20+00:00,view,1044616,2144415924751433893,computers.notebook,mobilepc,22.22,1515915625545427479,INOQXurKDk,2020-11-01
590334,2021-01-11 20:01:53+00:00,cart,3642540,2144415925011480748,stationery.cartrige,hp,26.19,1515915625592044180,lgDHNYtfLz,2021-01-01
839743,2021-02-20 16:20:55+00:00,cart,799642,2144415926806642904,computers.components.power_supply,zalman,127.08,1515915625607800341,8TBalfVFet,2021-02-01
744005,2021-02-04 23:15:26+00:00,view,3829444,2144415922427789416,computers.components.videocards,gigabyte,897.79,1515915625598545150,yXr3xhhnwC,2021-02-01
666258,2021-01-23 15:04:20+00:00,view,876835,2144415922427789416,computers.components.videocards,gigabyte,229.78,1515915625593998572,HcjgsqxLkC,2021-01-01
317211,2020-11-19 19:10:49+00:00,view,326436,2144415925162475696,stationery.paper,svetocopy,13.3,1515915625541399907,zGOLHHQNdR,2020-11-01
194736,2020-11-01 20:10:00+00:00,cart,357555,2144415926185885895,construction.tools.drill,makita,380.95,1515915625533339261,0FWHaSboMx,2020-11-01
655135,2021-01-21 17:44:13+00:00,view,3977213,2144415922427789416,computers.components.videocards,palit,839.75,1515915625595664722,E4pCAi0rFq,2021-01-01
201406,2020-11-02 19:51:15+00:00,view,1578270,2144415922167742561,computers.components.hdd,seagate,69.87,1515915625533891416,LRED4QfkdO,2020-11-01
643670,2021-01-20 01:40:45+00:00,view,4154236,2144415922427789416,computers.components.videocards,palit,187.78,1515915625595057275,yjjSy43VB0,2021-01-01
571571,2021-01-09 00:14:04+00:00,view,1715885,2144415948256314150,computers.peripherals.keyboard,sven,16.62,1515915625587018414,qQfj9eMP7j,2021-01-01
390882,2020-12-03 15:56:08+00:00,view,908537,2144415924491387038,computers.components.motherboard,asus,122.16,1515915625547955131,CMfpAvE0u6,2020-12-01
839074,2021-02-20 14:08:49+00:00,view,1414313,2144415926932472027,computers.components.cooler,pccooler,35.06,1515915625598030639,R6127MhIj6,2021-02-01
388888,2020-12-03 08:22:57+00:00,view,3830296,2144415934608048556,computers.peripherals.printer,content,13.89,1515915625538139756,zS4jgPciUX,2020-12-01
809525,2021-02-15 14:27:17+00:00,cart,893196,2144415922427789416,computers.components.videocards,sapphire,214.1,1515915625527928961,jCKryodYKJ,2021-02-01
154100,2020-10-26 06:59:45+00:00,view,3791401,2144415926966026460,computers.components.cpu,amd,357.35,1515915625530501908,G17bAuSYRK,2020-10-01
234082,2020-11-08 03:38:52+00:00,view,4170280,2144415923207929981,auto.accessories.player,kenwood,84.21,1515915625534466607,peA9jxdiOq,2020-11-01
520851,2020-12-29 10:56:01+00:00,view,809948,2144415924491387038,computers.components.motherboard,asus,64.48,1515915625527746214,9d39710e-d950-4764-bd42-cd529a53af97,2020-12-01
270328,2020-11-13 07:22:23+00:00,cart,3829912,2144415923107266682,computers.peripherals.printer,pantum,122.86,1515915625538822546,7pP8yd5XAh,2020-11-01
296856,2020-11-17 07:04:21+00:00,view,3698752,2144415925011480748,stationery.cartrige,lexmark,52.05,1515915625538878776,nhC1U0VxwT,2020-11-01
437756,2020-12-13 18:01:36+00:00,view,4101981,2144415926890528986,computers.components.sound_card,creative,166.41,1515915625561990804,wbG4VEvQth,2020-12-01
534644,2021-01-02 06:33:18+00:00,view,799642,2144415926806642904,computers.components.power_supply,zalman,127.08,1515915625569657245,d5epvbEEHt,2021-01-01
621473,2021-01-16 16:18:54+00:00,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625593808825,hBgIhq2mrQ,2021-01-01
253500,2020-11-10 18:31:41+00:00,view,813059,2144415922167742561,computers.components.hdd,seagate,57.13,1515915625537161515,FC7iyo4jnc,2020-11-01
474119,2020-12-20 16:39:32+00:00,view,523117,2144415924491387038,computers.components.motherboard,asrock,73.81,1515915625561783495,rhoU0tHBaY,2020-12-01
855359,2021-02-23 13:55:31+00:00,view,893192,2144415922427789416,computers.components.videocards,asus,253.38,1515915625595075217,K5HPbTRH5t,2021-02-01
712607,2021-01-31 03:52:40+00:00,view,4079566,2144415922427789416,computers.components.videocards,msi,490.54,1515915625598914853,GosAdMXsUk,2021-01-01
884194,2021-02-28 19:15:40+00:00,view,3829913,2144415923107266682,computers.peripherals.printer,pantum,116.05,1515915625610973155,CxMKMQDRAN,2021-02-01
382905,2020-12-02 01:57:28+00:00,view,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625547165133,J2vJ5WhyQl,2020-12-01
610064,2021-01-14 18:14:14+00:00,view,1301733,2144415925196030129,electronics.telephone,ark,61.16,1515915625570259986,aaUsywGinz,2021-01-01
621623,2021-01-16 16:47:58+00:00,view,1148952,2144415941654479467,electronics.clocks,hama,11.37,1515915625593779538,5hosml2ixc,2021-01-01
294182,2020-11-16 18:33:31+00:00,view,4101567,2144415922427789416,computers.components.videocards,msi,274.4,1515915625540148727,QWooD93MCy,2020-11-01
710507,2021-01-30 17:14:48+00:00,view,3977213,2144415922427789416,computers.components.videocards,palit,839.75,1515915625598785688,JWZmlh6Tco,2021-01-01
385772,2020-12-02 14:13:05+00:00,view,1622472,2144415922872385653,electronics.tablet,digma,100.33,1515915625542907796,HpzPjNyIYj,2020-12-01
457844,2020-12-17 13:22:00+00:00,view,4078916,2144415922427789416,computers.components.videocards,sapphire,415.54,1515915625564395379,FHxsnPKnbD,2020-12-01
636982,2021-01-19 05:42:00+00:00,view,3829444,2144415922427789416,computers.components.videocards,gigabyte,897.79,1515915625594650480,C8sSw84jbn,2021-01-01
775215,2021-02-09 21:58:20+00:00,view,1579061,2144415926932472027,computers.components.cooler,aerocool,21.06,1515915625603113992,OpKqPUHiYP,2021-02-01
389234,2020-12-03 09:34:31+00:00,view,465636,2144415926932472027,computers.components.cooler,deepcool,52.9,1515915625546010141,I3k4qNN7oI,2020-12-01
75393,2020-10-11 18:00:51+00:00,view,4079100,2144415922427789416,computers.components.videocards,gigabyte,444.51,1515915625524779671,VWe1UvWBLh,2020-10-01
690162,2021-01-27 09:01:24+00:00,cart,3829445,2144415922427789416,computers.components.videocards,gigabyte,591.59,1515915625596222123,SXPLbE3Ybs,2021-01-01
771937,2021-02-09 12:05:37+00:00,view,1009728,2144415926806642904,computers.components.power_supply,thermaltake,65.13,1515915625596223978,23rgL9Smqy,2021-02-01
388869,2020-12-03 08:19:31+00:00,view,3660475,2144415924491387038,computers.components.motherboard,asrock,102.94,1515915625546010141,I3k4qNN7oI,2020-12-01
416950,2020-12-09 12:35:59+00:00,view,4078973,2144415935329468864,computers.notebook,topon,55.87,1515915625556333778,dInBM1z9A8,2020-12-01
67894,2020-10-09 18:35:23+00:00,cart,4079061,2144415922427789416,computers.components.videocards,powercolor,399.48,1515915625518278964,P28HQDRIYU,2020-10-01
260312,2020-11-11 16:45:32+00:00,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625538189543,miWzVEMXXt,2020-11-01
367381,2020-11-28 20:03:36+00:00,view,799067,2144415923107266682,computers.peripherals.printer,canon,82.97,1515915625545922166,aYa8yeaKin,2020-11-01
854555,2021-02-23 11:33:00+00:00,view,4078916,2144415922427789416,computers.components.videocards,sapphire,415.54,1515915625591641733,DnJO3qMUtd,2021-02-01
312225,2020-11-19 06:37:47+00:00,view,3791400,2144415926966026460,computers.components.cpu,amd,381.46,1515915625541074481,CP2DHw0EmU,2020-11-01
376158,2020-11-30 16:08:26+00:00,view,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625546578912,hUXcJsLgxN,2020-11-01
647518,2021-01-20 14:16:15+00:00,cart,876835,2144415922427789416,computers.components.videocards,gigabyte,229.78,1515915625593998572,HcjgsqxLkC,2021-01-01
280517,2020-11-14 18:23:48+00:00,cart,941210,2144415943852294823,kids.toys,redline,13.02,1515915625539363999,SJUh631g5l,2020-11-01
378779,2020-12-01 07:35:02+00:00,view,1759662,2144415945622291159,appliances.kitchen.grill,kitfort,150.79,1515915625546652859,aoXxAEhp7r,2020-12-01
214841,2020-11-04 22:08:45+00:00,view,194204,2144415927452565738,appliances.sewing_machine,janome,470.38,1515915625355805313,1iKInTy7dC,2020-11-01
695541,2021-01-28 07:31:15+00:00,view,3829445,2144415922427789416,computers.components.videocards,gigabyte,591.59,1515915625596222123,SXPLbE3Ybs,2021-01-01
413729,2020-12-08 19:09:49+00:00,cart,4170137,2144415922427789416,computers.components.videocards,asus,220.95,1515915625527909323,maRdT2ezW6,2020-12-01
141828,2020-10-23 18:50:22+00:00,view,4100847,2144415974135169554,electronics.audio.acoustic,cameronsino,31.27,1515915625529705216,Zg3yKh5KDX,2020-10-01
751470,2021-02-06 08:35:23+00:00,view,876835,2144415922427789416,computers.components.videocards,gigabyte,229.78,1515915625595075217,WFla7QGUUF,2021-02-01
775214,2021-02-09 21:58:19+00:00,view,893206,2144415922427789416,computers.components.videocards,palit,80.67,1515915625603460163,7WTVz9nyHX,2021-02-01
882082,2021-02-28 12:14:49+00:00,view,4079566,2144415922427789416,computers.components.videocards,msi,490.54,1515915625592477987,BwUG7yWldW,2021-02-01
394784,2020-12-04 12:11:06+00:00,cart,4099764,2144415923207929981,auto.accessories.player,pioneer,126.68,1515915625548543101,xZXyo41axe,2020-12-01
698736,2021-01-28 16:05:04+00:00,view,3791509,2144415922427789416,computers.components.videocards,palit,466.52,1515915625598091093,4z2ONcWPW6,2021-01-01
588891,2021-01-11 16:24:33+00:00,view,3791538,2144415934348001699,auto.accessories.alarm,scher-khan,83.33,1515915625529865948,kX1Ux9gq6q,2021-01-01
405472,2020-12-07 06:44:23+00:00,cart,775675,2144415923107266682,computers.peripherals.printer,canon,98.37,1515915625547773774,vmFfp3Dhjx,2020-12-01
297285,2020-11-17 08:05:59+00:00,view,809948,2144415924491387038,computers.components.motherboard,asus,64.48,1515915625540311584,pD3gsvJwOR,2020-11-01
820731,2021-02-17 11:10:54+00:00,cart,813131,2144415922427789416,computers.components.videocards,asus,168.92,1515915625606469928,GcdoLEbRF1,2021-02-01
775227,2021-02-09 22:00:43+00:00,cart,893212,2144415922427789416,computers.components.videocards,asus,228.79,1515915625521154128,MYGBTmTbTw,2021-02-01
397704,2020-12-05 04:37:42+00:00,view,1413339,2144415926966026460,computers.components.cpu,amd,148.37,1515915625547955131,CMfpAvE0u6,2020-12-01
622973,2021-01-16 20:28:40+00:00,view,4102739,2144415922427789416,computers.components.videocards,msi,294.41,1515915625593808825,hBgIhq2mrQ,2021-01-01
543446,2021-01-03 22:24:01+00:00,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625537175599,xwogosJ90J,2021-01-01
429606,2020-12-12 07:01:50+00:00,view,1250496,2144415926445932750,electronics.audio.acoustic,pioneer,150.65,1515915625561504450,HzRBLvIoL8,2020-12-01
704358,2021-01-29 15:23:40+00:00,view,4154620,2144415922427789416,computers.components.videocards,msi,656.63,1515915625598424637,bKQCg5rQkg,2021-01-01
597772,2021-01-12 22:05:57+00:00,view,4102739,2144415922427789416,computers.components.videocards,msi,294.41,1515915625592477987,G4Lbq331Hn,2021-01-01
318292,2020-11-20 00:45:17+00:00,view,454994,2144415938835907105,appliances.kitchen.grill,acv,15.71,1515915625541219808,un0tuaTRqY,2020-11-01
664036,2021-01-23 08:02:43+00:00,view,3791773,2144415922427789416,computers.components.videocards,gigabyte,448.51,1515915625596105015,BWSrYINsJW,2021-01-01
249495,2020-11-10 08:37:04+00:00,view,475616,2144415924491387038,computers.components.motherboard,asrock,55.35,1515915625532876196,A2cLxP5NEg,2020-11-01
706289,2021-01-29 22:42:00+00:00,cart,4079061,2144415922427789416,computers.components.videocards,powercolor,399.48,1515915625598536300,Oajd2HY3Kz,2021-01-01
563938,2021-01-07 16:55:04+00:00,view,4079566,2144415922427789416,computers.components.videocards,msi,490.54,1515915625573952376,2ml9sl5UwO,2021-01-01
398356,2020-12-05 08:14:58+00:00,view,1283611,2144415952391898012,appliances.environment.vacuum,bort,170.0,1515915625548071399,YepdZHrr6S,2020-12-01
198446,2020-11-02 12:19:09+00:00,view,1682319,2144415922587172973,electronics.telephone,spigen,18.43,1515915625523977856,27GzE0FA3M,2020-11-01
812296,2021-02-16 03:00:11+00:00,view,1578301,2144415924491387038,computers.components.motherboard,gigabyte,77.06,1515915625536567608,kUyJH4m0WK,2021-02-01
212012,2020-11-04 13:21:59+00:00,view,1135345,2144415921932861531,electronics.telephone,wk,13.73,1515915625534650223,fbOutIQSUu,2020-11-01
777398,2021-02-10 09:25:32+00:00,view,1830099,2144415922427789416,computers.components.videocards,palit,486.81,1515915625603570461,BJ3dklIgrl,2021-02-01
882478,2021-02-28 13:36:53+00:00,view,4079420,2144415922427789416,computers.components.videocards,msi,449.51,1515915625610857612,jaWGpsDzlq,2021-02-01
452121,2020-12-16 11:47:32+00:00,view,4101569,2144415922427789416,computers.components.videocards,asus,482.52,1515915625537652315,cY0YA0L2vY,2020-12-01
363160,2020-11-27 20:17:27+00:00,view,3791400,2144415926966026460,computers.components.cpu,amd,381.46,1515915625533404987,Li0J7isSfJ,2020-11-01
609112,2021-01-14 15:34:58+00:00,cart,4079420,2144415922427789416,computers.components.videocards,msi,449.51,1515915625592304353,WMG7okytSz,2021-01-01
278817,2020-11-14 13:55:22+00:00,view,136700,2144415924491387038,computers.components.motherboard,asrock,77.73,1515915625536432321,P9CuzHtkza,2020-11-01
259915,2020-11-11 15:52:42+00:00,view,1794647,2144415926445932750,electronics.audio.acoustic,pioneer,63.33,1515915625537115215,mXaxWoTG5i,2020-11-01
851867,2021-02-22 19:35:12+00:00,view,874263,2144415922528452715,electronics.telephone,sirius,11.75,1515915625608555607,eXA3QJ7f4y,2021-02-01
157331,2020-10-26 15:40:22+00:00,view,1578612,2144415922872385653,electronics.tablet,xiaomi,284.3,1515915625524630866,R3hjvENBR7,2020-10-01
866628,2021-02-25 14:13:21+00:00,view,1813352,2144415927611949295,electronics.audio.acoustic,continent,1.57,1515915625609266197,GsMPbQxYj0,2021-02-01
634437,2021-01-18 17:16:37+00:00,cart,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625591326405,1Z33X5T4QV,2021-01-01
593950,2021-01-12 11:38:59+00:00,view,4079566,2144415922427789416,computers.components.videocards,msi,490.54,1515915625592220696,rTOHtM9yuR,2021-01-01
819699,2021-02-17 08:24:40+00:00,view,4101537,2144415922427789416,computers.components.videocards,asus,307.43,1515915625606340792,DOD4rIIFgT,2021-02-01
766586,2021-02-08 15:48:55+00:00,view,428964,2144415926185885895,construction.tools.drill,dewalt,135.11,1515915625602990960,0WTDU3TkVS,2021-02-01
709963,2021-01-30 15:41:37+00:00,view,4079420,2144415922427789416,computers.components.videocards,msi,449.51,1515915625594889077,3c6gDtqBhr,2021-01-01
508590,2020-12-27 04:52:06+00:00,view,229036,2144415926966026460,computers.components.cpu,amd,82.33,1515915625527746214,9d39710e-d950-4764-bd42-cd529a53af97,2020-12-01
603277,2021-01-13 18:31:27+00:00,cart,893192,2144415922427789416,computers.components.videocards,asus,253.38,1515915625592815904,wa7YP2qoHW,2021-01-01
279467,2020-11-14 15:34:09+00:00,cart,1029643,2144415922427789416,computers.components.videocards,gigabyte,71.35,1515915625537738865,BNGGLvMMjU,2020-11-01
548019,2021-01-04 18:40:04+00:00,view,523117,2144415924491387038,computers.components.motherboard,asrock,73.81,1515915625572834901,6Ljv82LOaT,2021-01-01
828159,2021-02-18 15:25:34+00:00,view,893196,2144415922427789416,computers.components.videocards,sapphire,214.1,1515915625595075217,LcnELgXiK5,2021-02-01
63896,2020-10-08 19:43:54+00:00,view,523117,2144415924491387038,computers.components.motherboard,asrock,73.81,1515915625504784533,4886615f-498b-4ea4-a6b1-274fe0dba184,2020-10-01
235356,2020-11-08 09:06:31+00:00,view,4102216,2144415926932472027,computers.components.cooler,id-cooling,27.52,1515915625533076058,SGglji2fZf,2020-11-01
205165,2020-11-03 12:30:24+00:00,view,3581970,2144415926806642904,computers.components.power_supply,ginzzu,43.48,1515915625522779180,AKm8sQiCsK,2020-11-01
585436,2021-01-11 08:08:33+00:00,view,232037,2144415925229584562,electronics.telephone,panasonic,110.63,1515915625382330267,NsYARxEzHd,2021-01-01
537428,2021-01-02 18:24:00+00:00,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625571659737,2AjBo9ZHqd,2021-01-01
458747,2020-12-17 16:12:26+00:00,view,4027952,2144415922662670447,computers.ebooks,pocketbook,257.87,1515915625564474570,zmXIbgjpr7,2020-12-01
344018,2020-11-24 09:40:50+00:00,view,1521567,2144415924491387038,computers.components.motherboard,gigabyte,60.21,1515915625543122561,N9FSbNZaK2,2020-11-01
771952,2021-02-09 12:06:43+00:00,view,456859,2144415926806642904,computers.components.power_supply,chieftec,75.08,1515915625596223978,23rgL9Smqy,2021-02-01
115244,2020-10-19 12:22:12+00:00,view,1779516,2144415943189594773,auto.accessories.compressor,fubag,128.05,1515915625527724300,4LhcQMW4Ax,2020-10-01
29079,2020-10-01 07:34:33+00:00,cart,1625509,2144415926445932750,electronics.audio.acoustic,pioneer,71.59,1515915625385482819,RFGiVFsXdT,2020-10-01
271523,2020-11-13 10:42:13+00:00,cart,478724,2144415924491387038,computers.components.motherboard,asus,52.9,1515915625538891977,H7NV2K0FXs,2020-11-01
200788,2020-11-02 18:07:03+00:00,view,799642,2144415926806642904,computers.components.power_supply,zalman,127.08,1515915625364062846,d6QbTkaSlC,2020-11-01
880229,2021-02-28 04:49:06+00:00,cart,3804514,2144415926966026460,computers.components.cpu,amd,140.86,1515915625605397022,6GWfuyvIVR,2021-02-01
818628,2021-02-17 04:25:03+00:00,cart,4100254,2144415922427789416,computers.components.videocards,asus,187.29,1515915625536567608,DpTstbLjLX,2021-02-01
693411,2021-01-27 18:30:15+00:00,view,1757030,2144415923107266682,computers.peripherals.printer,pantum,118.57,1515915625595237608,VRCA4Zg8gb,2021-01-01
768547,2021-02-08 21:25:32+00:00,view,4100254,2144415922427789416,computers.components.videocards,asus,187.29,1515915625521154128,MYGBTmTbTw,2021-02-01
697479,2021-01-28 12:11:46+00:00,view,3581572,2144415924491387038,computers.components.motherboard,asrock,64.97,1515915625597630930,f9l3lerxqW,2021-01-01
454704,2020-12-16 21:16:52+00:00,view,1430811,2144415926806642904,computers.components.power_supply,accord,111.17,1515915625526058281,F5fdpG2T5o,2020-12-01
669757,2021-01-24 08:05:42+00:00,view,4155387,2144415922427789416,computers.components.videocards,sapphire,213.11,1515915625596482712,HNhajBu0Dy,2021-01-01
699609,2021-01-28 18:27:29+00:00,view,4078924,2144415922427789416,computers.components.videocards,gigabyte,599.6,1515915625598091093,4z2ONcWPW6,2021-01-01
619134,2021-01-16 09:49:04+00:00,cart,822452,2144415922427789416,computers.components.videocards,msi,166.02,1515915625593706639,iW87Y8jjhp,2021-01-01
483104,2020-12-22 06:31:56+00:00,view,4079422,2144415922427789416,computers.components.videocards,gigabyte,418.48,1515915625566326919,uHafbLiESg,2020-12-01
723977,2021-02-01 20:24:53+00:00,view,3507403,2144415924491387038,computers.components.motherboard,gigabyte,63.02,1515915625591659523,F6ohHpTTBU,2021-02-01
112150,2020-10-19 03:20:12+00:00,view,3286629,2144415943189594773,auto.accessories.compressor,fubag,106.29,1515915625527724300,4LhcQMW4Ax,2020-10-01
303879,2020-11-18 05:04:16+00:00,view,1735481,2144415924491387038,computers.components.motherboard,asus,134.13,1515915625540648616,8gKKbdy1yQ,2020-11-01
865414,2021-02-25 10:32:40+00:00,view,4079275,2144415926966026460,computers.components.cpu,amd,124.13,1515915625606856150,kVSkovkrJO,2021-02-01
618146,2021-01-16 06:18:18+00:00,view,4100398,2144415926966026460,computers.components.cpu,amd,148.37,1515915625593541688,eIiURB7usw,2021-01-01
287622,2020-11-15 20:35:20+00:00,view,4101539,2144415922427789416,computers.components.videocards,gigabyte,269.4,1515915625539785872,nifFDpNjO1,2020-11-01
130421,2020-10-21 20:03:59+00:00,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625528903813,qKoXsbu5Uz,2020-10-01
825310,2021-02-18 06:51:39+00:00,view,1830099,2144415922427789416,computers.components.videocards,palit,486.81,1515915625606763048,EN3R0N0qb6,2021-02-01
579398,2021-01-10 09:48:17+00:00,cart,4155375,2144415922427789416,computers.components.videocards,asus,501.54,1515915625538313212,Is9TjfuKHc,2021-01-01
396975,2020-12-04 21:00:09+00:00,view,3791400,2144415926966026460,computers.components.cpu,amd,381.46,1515915625548745647,1598wmnxNe,2020-12-01
798622,2021-02-13 17:57:25+00:00,view,4079110,2144415922427789416,computers.components.videocards,powercolor,464.52,1515915625604808370,1fxC75h5B8,2021-02-01
161816,2020-10-27 10:29:25+00:00,view,1400323,2144415926966026460,computers.components.cpu,amd,167.9,1515915625528204003,56YyVG6SKu,2020-10-01
406867,2020-12-07 11:25:49+00:00,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625550039142,K4AXhN3qNL,2020-12-01
827789,2021-02-18 14:22:36+00:00,view,1830099,2144415922427789416,computers.components.videocards,palit,486.81,1515915625606938809,vh5gknbtrj,2021-02-01
678647,2021-01-25 13:46:23+00:00,cart,4100254,2144415922427789416,computers.components.videocards,asus,187.29,1515915625596943347,AAYTMeZWNA,2021-01-01
526905,2020-12-30 17:28:12+00:00,cart,1017163,2144415924491387038,computers.components.motherboard,gigabyte,48.27,1515915625569657245,d5epvbEEHt,2020-12-01
856069,2021-02-23 16:23:04+00:00,view,39101,2144415925623849146,appliances.kitchen.mixer,bosch,58.86,1515915625608806337,wZeqAt9gkq,2021-02-01
788096,2021-02-11 23:02:42+00:00,cart,877060,2144415922427789416,computers.components.videocards,msi,187.29,1515915625538010548,t6ePSmpb7a,2021-02-01
305884,2020-11-18 09:45:48+00:00,view,333675,2144415926445932750,electronics.audio.acoustic,kenwood,44.71,1515915625539835088,JoGWF5mfsV,2020-11-01
48029,2020-10-05 12:22:54+00:00,view,3606492,2144415924491387038,computers.components.motherboard,asrock,81.14,1515915625520191157,R0VuCwV3bv,2020-10-01
53113,2020-10-06 13:00:52+00:00,view,4183859,2144415922427789416,computers.components.videocards,msi,205.25,1515915625461593155,a981f9aa-ee9c-4b5e-9f0c-7bde0a01609f,2020-10-01
658073,2021-01-22 07:37:45+00:00,view,3556720,2144415922427789416,computers.components.videocards,msi,249.38,1515915625563631342,Vpwu4PBUuJ,2021-01-01
624056,2021-01-17 06:45:18+00:00,view,1850104,2144415924491387038,computers.components.motherboard,gigabyte,67.97,1515915625594005201,qU6csv5jYE,2021-01-01
491674,2020-12-23 14:19:53+00:00,view,4078916,2144415922427789416,computers.components.videocards,sapphire,415.54,1515915625566371385,M4oDtA5a3V,2020-12-01
501477,2020-12-25 13:59:04+00:00,view,4078926,2144415922427789416,computers.components.videocards,palit,456.51,1515915625568612771,FbaiG8ey84,2020-12-01
520463,2020-12-29 09:42:04+00:00,view,1578301,2144415924491387038,computers.components.motherboard,gigabyte,77.06,1515915625570259986,TiILIhrjGq,2020-12-01
495137,2020-12-24 08:17:34+00:00,view,137302,2144415924491387038,computers.components.motherboard,asus,55.16,1515915625567854418,vkd7O8yJLj,2020-12-01
67801,2020-10-09 18:17:42+00:00,view,3790736,2144415923107266682,computers.peripherals.printer,canon,163.52,1515915625524116593,q9unNRwfEh,2020-10-01
581928,2021-01-10 16:46:56+00:00,view,4079030,2144415922427789416,computers.components.videocards,asus,196.43,1515915625579703305,wVcs6BQs4K,2021-01-01
498940,2020-12-25 02:01:56+00:00,view,1027568,2144415924348780698,computers.notebook,topon,9.14,1515915625535744959,d46kC5UXxK,2020-12-01
